Transaction ID,Barber ID,Customer ID,Barbing Price,Transaction Date,Transaction Time,Hair Style,Customer Rating,Service Type
2406,1,12497,1000,5/7/2023,17:30,Afro,2,haircut
2407,1,95854,500,9/3/2023,17:00,Afro,2, shave
2408,1,11036,1000,11/10/2023,19:15,Afro,2,haircut
2409,2,74992,2000,1/8/2023,17:15,Twists,2,haircut
2410,2,34785,1000,11/12/2023,17:00,Fade,2,haircut
2411,2,8528,1000,8/25/2023,12:15,Afro,2,haircut
2412,1,68205,1000,7/5/2023,12:45,Afro,2,haircut
2413,4,69083,500,4/6/2023,16:15,Low Cut,5, shave
2414,3,60627,500,9/20/2023,17:15,Low Cut,2, shave
2415,2,16658,1000,5/25/2023,19:15,Fade,2,haircut
2416,2,37316,1000,10/10/2023,17:00,Low Cut,2,haircut
2417,3,74054,1000,1/13/2023,8:00,Low Cut,2,haircut
2418,3,96026,2000,6/3/2023,19:45,Twists,2,haircut
2419,5,16344,1000,8/22/2023,13:30,Low Cut,5,haircut
2420,1,4877,1000,1/31/2023,17:30,Afro,2,haircut
2421,3,86181,1000,8/20/2023,20:00,Fade,2,haircut
2422,4,42349,500,1/11/2023,17:30,Dreadlocks,4, shave
2423,2,89928,1000,3/30/2023,17:00,Low Cut,2,haircut
2424,4,90565,500,1/29/2023,13:00,Afro,2, shave
2425,4,96140,500,12/9/2023,19:30,Afro,4, shave
2426,1,16799,500,1/16/2023,19:45,Afro,2, shave
2427,4,69916,500,5/27/2023,13:15,Fade,5, shave
2428,3,9533,1000,3/1/2023,18:45,Low Cut,2,haircut
2429,2,86514,1000,5/25/2023,19:45,Low Cut,2,haircut
2430,2,82859,1000,3/19/2023,16:15,Low Cut,2,haircut
2431,3,62025,500,5/30/2023,14:45,Low Cut,2, shave
2432,2,98673,2000,12/20/2023,17:00,Dreadlocks,2,haircut
2433,2,75381,1000,3/9/2023,13:00,Low Cut,2,haircut
2434,2,20927,1000,6/27/2023,12:30,Low Cut,2,haircut
2435,1,49319,1000,3/30/2023,19:00,Afro,2,haircut
2436,5,62605,1000,1/3/2023,19:45,Afro,2,haircut
2437,4,70291,500,4/20/2023,19:00,Low Cut,2, shave
2438,3,97146,500,10/31/2023,18:45,Low Cut,2, shave
2439,3,79291,1000,12/12/2023,17:45,Crew Cut,2,haircut
2440,3,62628,1000,11/29/2023,17:00,Low Cut,2,haircut
2441,2,35225,1000,1/30/2023,13:00,Low Cut,2,haircut
2442,1,36678,1000,10/14/2023,20:30,Afro,2,haircut
2443,1,77170,1000,12/14/2023,13:00,Afro,2,haircut
2444,1,98266,1000,4/8/2023,15:15,Afro,2,haircut
2445,2,86471,1000,7/20/2023,11:15,Afro,2,haircut
2446,1,40489,1000,8/14/2023,19:00,Afro,2,haircut
2447,2,76533,1000,12/27/2023,18:30,Low Cut,2,haircut
2448,2,99954,500,12/30/2023,15:45,Low Cut,2, shave
2449,5,55876,1000,5/2/2023,20:00,Low Cut,5,haircut
2450,5,48518,500,6/12/2023,15:30,Afro,2, shave
2451,2,5941,1000,10/11/2023,12:30,Afro,2,haircut
2452,3,68731,1000,1/17/2023,15:00,Afro,2,haircut
2453,2,63497,1000,8/11/2023,20:45,Low Cut,2,haircut
2454,5,12345,1000,8/20/2023,16:45,Low Cut,5,haircut
2455,1,26557,500,9/9/2023,16:00,Afro,2, shave
2456,4,88372,500,11/25/2023,17:45,Low Cut,2, shave
2457,3,92998,2000,5/26/2023,19:30,Dreadlocks,2,haircut
2458,3,12864,1000,4/24/2023,16:45,Fade,2,haircut
2459,3,60967,2000,4/17/2023,17:45,Dreadlocks,2,haircut
2460,2,66869,1000,1/17/2023,19:45,Box Cut,2,haircut
2461,4,54572,500,1/3/2023,20:15,Dreadlocks,5, shave
2462,1,60347,500,10/8/2023,14:15,Afro,2, shave
2463,4,4304,500,9/16/2023,18:45,Low Cut,3, shave
2464,4,11562,500,6/4/2023,13:15,Afro,5, shave
2465,2,86580,1000,11/23/2023,17:00,Low Cut,2,haircut
2466,4,37214,500,3/19/2023,19:15,Box Cut,5, shave
2467,1,2215,1000,5/27/2023,15:45,Afro,2,haircut
2468,4,9289,500,11/6/2023,20:15,Afro,5, shave
2469,4,47108,500,12/7/2023,15:30,Box Cut,2, shave
2470,3,5625,1000,12/16/2023,18:45,Low Cut,2,haircut
2471,4,10042,500,5/20/2023,16:30,Twists,5, shave
2472,5,60160,500,3/16/2023,10:00,Fade,5, shave
2473,2,92164,2000,4/28/2023,15:15,Dreadlocks,2,haircut
2474,4,79438,500,10/23/2023,17:00,Low Cut,4, shave
2475,3,60461,1000,12/4/2023,16:00,Afro,2,haircut
2476,2,1431,1000,9/19/2023,19:45,Fade,2,haircut
2477,1,87563,1000,2/11/2023,15:45,Afro,2,haircut
2478,4,10186,500,6/15/2023,21:45,Afro,5, shave
2479,5,28283,500,6/25/2023,16:00,Afro,5, shave
2480,4,58664,500,6/29/2023,21:15,Afro,5, shave
2481,1,41485,1000,9/29/2023,17:15,Afro,2,haircut
2482,3,40509,1000,10/14/2023,18:30,Crew Cut,2,haircut
2483,1,88771,2000,2/5/2023,12:15,Afro,2,haircut
2484,1,76146,1000,10/4/2023,17:45,Afro,2,haircut
2485,3,3593,1000,9/14/2023,14:15,Low Cut,2,haircut
2486,5,77722,500,10/20/2023,18:15,Low Cut,3, shave
2487,2,15546,1000,9/18/2023,10:30,Low Cut,2,haircut
2488,1,95571,1000,11/20/2023,14:00,Afro,2,haircut
2489,2,44516,1000,7/21/2023,13:30,Low Cut,2,haircut
2490,4,43596,500,5/19/2023,20:30,Dreadlocks,3, shave
2491,2,24943,2000,5/7/2023,19:30,Dreadlocks,2,haircut
2492,2,5945,1000,2/2/2023,13:30,Crew Cut,2,haircut
2493,1,58700,1000,7/12/2023,8:45,Afro,2,haircut
2494,5,40160,1000,12/7/2023,13:15,Low Cut,5,haircut
2495,5,56728,1000,8/3/2023,17:00,Afro,5,haircut
2496,3,5777,500,4/20/2023,14:45,Crew Cut,2, shave
2497,2,43527,1000,12/6/2023,20:45,Low Cut,2,haircut
2498,4,47304,500,4/12/2023,15:45,Low Cut,5, shave
2499,4,85575,500,10/11/2023,8:15,Low Cut,5, shave
2500,5,85610,1000,10/19/2023,9:30,Low Cut,3,haircut
2501,4,21417,500,7/12/2023,12:00,Low Cut,5, shave
2502,4,64216,500,4/11/2023,15:00,Afro,5, shave
2503,1,91670,500,12/5/2023,20:30,Afro,2, shave
2504,4,58986,500,1/5/2023,14:30,Afro,2, shave
2505,4,84500,500,3/4/2023,20:30,Low Cut,5, shave
2506,3,21050,2000,11/16/2023,17:00,Twists,2,haircut
2507,4,75863,500,2/4/2023,16:45,Low Cut,4, shave
2508,2,49173,1000,12/10/2023,19:00,Low Cut,2,haircut
2509,4,39131,500,2/23/2023,17:00,Box Cut,5, shave
2510,4,38775,500,9/11/2023,10:45,Dreadlocks,5, shave
2511,3,42480,1000,7/3/2023,10:00,Fade,2,haircut
2512,3,40993,1000,11/29/2023,20:00,Low Cut,2,haircut
2513,2,12354,1000,9/9/2023,9:00,Low Cut,2,haircut
2514,2,36470,1000,10/20/2023,18:15,Afro,2,haircut
2515,1,99283,1000,10/31/2023,17:45,Afro,2,haircut
2516,5,59992,1000,10/26/2023,15:00,Low Cut,2,haircut
2517,2,31412,1000,12/16/2023,15:00,Afro,2,haircut
2518,2,48037,1000,8/6/2023,14:45,Low Cut,2,haircut
2519,2,67558,1000,5/24/2023,12:45,Low Cut,2,haircut
2520,3,95240,500,8/30/2023,18:45,Fade,2, shave
2521,3,30153,1000,5/30/2023,14:45,Afro,2,haircut
2522,4,42871,500,11/10/2023,18:15,Box Cut,5, shave
2523,4,56010,500,2/13/2023,17:00,Low Cut,4, shave
2524,4,93233,500,9/7/2023,17:15,Low Cut,5, shave
2525,5,94706,1000,12/10/2023,20:00,Low Cut,5,haircut
2526,4,20791,500,5/30/2023,19:45,Dreadlocks,5, shave
2527,2,9585,500,7/28/2023,15:30,Afro,2, shave
2528,5,77007,1000,7/20/2023,15:15,Low Cut,2,haircut
2529,1,60142,1000,1/30/2023,11:30,Afro,2,haircut
2530,1,17481,1000,8/7/2023,16:45,Afro,2,haircut
2531,2,27453,1000,6/21/2023,14:30,Mohawk,2,haircut
2532,4,69842,500,8/22/2023,15:15,Dreadlocks,3, shave
2533,1,21485,1000,4/29/2023,15:45,Afro,2,haircut
2534,2,84078,500,9/21/2023,17:00,Afro,2, shave
2535,3,35955,1000,5/31/2023,19:30,Fade,2,haircut
2536,5,18240,1000,6/19/2023,19:15,Low Cut,5,haircut
2537,2,98094,1000,10/3/2023,16:15,Low Cut,2,haircut
2538,2,39930,1000,12/23/2023,15:45,Low Cut,2,haircut
2539,4,96199,500,9/16/2023,18:30,Dreadlocks,4, shave
2540,3,75577,1000,11/23/2023,17:30,Box Cut,2,haircut
2541,5,34990,1000,1/31/2023,18:30,Box Cut,5,haircut
2542,5,52272,1000,4/24/2023,17:45,Box Cut,5,haircut
2543,1,92136,2000,11/23/2023,19:45,Afro,2,haircut
2544,5,27802,500,1/8/2023,20:30,Low Cut,5, shave
2545,3,3381,1000,11/9/2023,19:00,Low Cut,2,haircut
2546,5,76678,1000,4/4/2023,16:30,Crew Cut,5,haircut
2547,3,35061,1000,12/26/2023,19:45,Fade,2,haircut
2548,4,13665,1000,12/10/2023,10:30,Fade,5,haircut
2549,1,10132,1000,3/17/2023,17:30,Afro,2,haircut
2550,1,64418,1000,12/11/2023,16:15,Afro,2,haircut
2551,2,61902,2000,4/6/2023,17:45,Dreadlocks,2,haircut
2552,1,42386,500,4/27/2023,16:15,Afro,2, shave
2553,1,56426,2000,11/5/2023,17:30,Afro,2,haircut
2554,1,21886,2000,8/27/2023,14:45,Afro,2,haircut
2555,5,32777,1000,4/23/2023,13:00,Low Cut,5,haircut
2556,3,70613,1000,3/22/2023,16:15,Low Cut,2,haircut
2557,4,37355,1000,3/1/2023,20:00,Low Cut,5,haircut
2558,5,34799,1000,2/21/2023,18:15,Low Cut,5,haircut
2559,4,50698,1000,12/20/2023,19:15,Low Cut,5,haircut
2560,1,70254,500,8/22/2023,20:00,Afro,2, shave
2561,1,34740,2000,10/2/2023,18:30,Afro,2,haircut
2562,5,27119,500,11/9/2023,10:30,Low Cut,2, shave
2563,1,49703,1000,9/29/2023,16:30,Afro,2,haircut
2564,3,15404,1000,2/11/2023,18:45,Fade,2,haircut
2565,1,78679,1000,8/28/2023,19:00,Afro,2,haircut
2566,3,51793,1000,9/9/2023,21:30,Low Cut,2,haircut
2567,3,97129,500,2/5/2023,18:15,Low Cut,2, shave
2568,5,83178,1000,4/2/2023,17:15,Low Cut,5,haircut
2569,3,62852,1000,1/18/2023,14:30,Mohawk,2,haircut
2570,4,76096,1000,6/22/2023,18:15,Fade,5,haircut
2571,5,36381,1000,9/11/2023,12:00,Low Cut,5,haircut
2572,2,44414,2000,5/20/2023,18:00,Dreadlocks,2,haircut
2573,2,82396,1000,9/4/2023,18:15,Crew Cut,2,haircut
2574,2,81035,500,6/12/2023,17:30,Fade,2, shave
2575,5,79808,1000,11/7/2023,11:15,Low Cut,3,haircut
2576,1,23534,2000,11/16/2023,14:45,Afro,2,haircut
2577,5,4847,2000,1/18/2023,18:45,Twists,2,haircut
2578,4,61896,1000,4/20/2023,12:00,Low Cut,5,haircut
2579,1,88049,1000,12/31/2023,16:00,Afro,2,haircut
2580,4,90250,2000,10/5/2023,15:45,Twists,4,haircut
2581,3,7353,1000,6/20/2023,20:30,Box Cut,2,haircut
2582,1,56014,1000,11/24/2023,20:00,Afro,2,haircut
2583,3,67687,1000,12/25/2023,12:45,Crew Cut,2,haircut
2584,2,58650,500,12/28/2023,20:15,Low Cut,2, shave
2585,4,78467,1000,6/29/2023,10:45,Low Cut,5,haircut
2586,1,44332,500,9/29/2023,9:00,Afro,2, shave
2587,3,16763,1000,1/7/2023,15:15,Crew Cut,2,haircut
2588,1,63656,1000,9/27/2023,17:15,Afro,2,haircut
2589,3,98300,1000,5/4/2023,13:15,Crew Cut,2,haircut
2590,2,2758,1000,7/1/2023,13:15,Low Cut,2,haircut
2591,2,15523,500,12/27/2023,13:30,Afro,2, shave
2592,1,49833,2000,4/4/2023,12:45,Afro,2,haircut
2593,3,61508,1000,12/24/2023,14:00,Afro,2,haircut
2594,2,91079,1000,6/3/2023,15:00,Low Cut,2,haircut
2595,2,67459,1000,4/26/2023,12:15,Afro,2,haircut
2596,1,35158,1000,12/17/2023,17:30,Afro,2,haircut
2597,4,93920,1000,10/24/2023,17:30,Cornrows,5,haircut
2598,2,32307,500,10/23/2023,11:45,Afro,2, shave
2599,3,46203,1000,1/2/2023,15:15,Afro,2,haircut
2600,5,92519,2000,2/2/2023,19:45,Dreadlocks,5,haircut
2601,5,97425,2000,9/12/2023,18:00,Dreadlocks,5,haircut
2602,5,17643,1000,2/14/2023,9:00,Box Cut,5,haircut
2603,1,19470,1000,5/4/2023,11:30,Afro,2,haircut
2604,3,74675,1000,12/4/2023,10:30,Afro,2,haircut
2605,2,70683,2000,10/5/2023,8:15,Dreadlocks,2,haircut
2606,4,32270,2000,3/1/2023,12:15,Dreadlocks,5,haircut
2607,1,90373,1000,12/22/2023,16:15,Afro,2,haircut
2608,5,53195,500,1/12/2023,20:15,Low Cut,2, shave
2609,2,40118,1000,3/2/2023,17:30,Low Cut,2,haircut
2610,4,5510,500,1/31/2023,17:15,Low Cut,5, shave
2611,2,36976,1000,3/20/2023,17:15,Low Cut,2,haircut
2612,3,62022,2000,12/22/2023,10:45,Dreadlocks,2,haircut
2613,4,56698,2000,7/22/2023,19:30,Dreadlocks,2,haircut
2614,5,7313,1000,9/12/2023,19:15,Low Cut,2,haircut
2615,5,8152,500,5/2/2023,20:00,Twists,4, shave
2616,1,88491,1000,11/10/2023,15:15,Afro,2,haircut
2617,1,26503,1000,6/27/2023,17:45,Afro,2,haircut
2618,5,3215,1000,8/9/2023,18:00,Low Cut,5,haircut
2619,3,22225,1000,4/18/2023,19:45,Low Cut,2,haircut
2620,1,96431,1000,4/19/2023,21:00,Afro,2,haircut
2621,1,98835,1000,5/28/2023,20:00,Afro,2,haircut
2622,4,34734,500,1/15/2023,14:00,Dreadlocks,5, shave
2623,2,61468,1000,8/28/2023,14:15,Crew Cut,2,haircut
2624,1,76715,1000,6/24/2023,9:45,Afro,2,haircut
2625,4,78221,1000,12/19/2023,9:15,Afro,5,haircut
2626,2,15310,2000,1/27/2023,18:30,Dreadlocks,2,haircut
2627,5,63997,2000,5/6/2023,16:30,Dreadlocks,2,haircut
2628,3,25580,2000,5/23/2023,17:45,Twists,2,haircut
2629,2,47255,1000,10/11/2023,12:30,Low Cut,2,haircut
2630,4,65333,1000,8/22/2023,17:30,Low Cut,3,haircut
2631,4,55987,1000,10/24/2023,17:00,Low Cut,3,haircut
2632,5,34308,500,2/22/2023,18:30,Dreadlocks,5, shave
2633,1,36570,2000,12/21/2023,13:00,Afro,2,haircut
2634,5,76674,500,7/31/2023,8:15,Afro,5, shave
2635,4,83046,1000,4/26/2023,18:00,Box Cut,5,haircut
2636,5,78854,1000,4/22/2023,17:45,Low Cut,5,haircut
2637,5,12347,1000,1/20/2023,21:45,Box Cut,5,haircut
2638,3,45495,1000,5/16/2023,17:30,Low Cut,2,haircut
2639,4,78549,500,4/7/2023,12:30,Dreadlocks,5, shave
2640,4,93343,1000,6/7/2023,20:15,Low Cut,5,haircut
2641,4,18587,1000,1/9/2023,12:30,Low Cut,5,haircut
2642,2,28819,2000,4/18/2023,18:15,Dreadlocks,2,haircut
2643,3,6893,1000,4/9/2023,20:00,Fade,2,haircut
2644,3,66856,1000,9/7/2023,19:45,Low Cut,2,haircut
2645,3,84597,1000,5/24/2023,12:30,Low Cut,2,haircut
2646,3,34524,500,6/10/2023,19:45,Afro,2, shave
2647,3,96687,1000,8/25/2023,20:15,Low Cut,2,haircut
2648,2,58236,1000,7/13/2023,13:30,Fade,2,haircut
2649,1,88941,1000,11/2/2023,21:15,Afro,2,haircut
2650,5,56563,1000,6/29/2023,12:45,Low Cut,3,haircut
2651,5,59230,1000,11/15/2023,17:00,Low Cut,5,haircut
2652,2,88836,1000,2/26/2023,17:15,Afro,2,haircut
2653,5,87579,1000,1/16/2023,13:15,Afro,3,haircut
2654,1,65020,1000,8/20/2023,14:00,Afro,2,haircut
2655,2,96132,2000,3/25/2023,19:15,Dreadlocks,2,haircut
2656,5,80161,500,12/14/2023,16:00,Box Cut,2, shave
2657,4,30714,1000,10/16/2023,12:00,Afro,5,haircut
2658,1,26587,500,10/30/2023,20:00,Afro,2, shave
2659,4,69865,1000,12/13/2023,18:15,Low Cut,5,haircut
2660,4,11128,1000,11/12/2023,12:15,Low Cut,3,haircut
2661,4,48111,1000,4/6/2023,17:15,Low Cut,2,haircut
2662,3,40599,1000,9/22/2023,12:15,Low Cut,2,haircut
2663,4,75971,500,9/1/2023,17:15,Low Cut,2, shave
2664,5,69795,1000,11/10/2023,11:15,Low Cut,5,haircut
2665,1,98888,1000,11/18/2023,19:30,Afro,2,haircut
2666,4,36216,1000,1/20/2023,9:30,Low Cut,5,haircut
2667,3,15832,1000,2/8/2023,17:30,Low Cut,2,haircut
2668,4,27877,1000,8/22/2023,12:00,Low Cut,4,haircut
2669,2,49724,2000,4/18/2023,11:45,Dreadlocks,2,haircut
2670,2,20489,500,5/11/2023,12:00,Low Cut,2, shave
2671,2,43315,1000,4/12/2023,20:15,Low Cut,2,haircut
2672,4,99187,1000,7/4/2023,12:00,Fade,4,haircut
2673,2,66403,1000,8/15/2023,14:45,Fade,2,haircut
2674,1,8937,1000,3/12/2023,14:45,Afro,2,haircut
2675,5,81665,1000,10/26/2023,13:15,Low Cut,3,haircut
2676,3,56821,1000,3/1/2023,14:30,Crew Cut,2,haircut
2677,4,20838,2000,10/7/2023,18:15,Dreadlocks,4,haircut
2678,2,69025,2000,9/21/2023,16:15,Dreadlocks,2,haircut
2679,2,85282,1000,8/30/2023,16:30,Afro,2,haircut
2680,5,55694,500,9/17/2023,8:30,Fade,2, shave
2681,2,52434,1000,2/25/2023,11:15,Low Cut,2,haircut
2682,4,32859,500,7/15/2023,16:15,Low Cut,3, shave
2683,2,44227,1000,4/23/2023,10:00,Low Cut,2,haircut
2684,4,67622,2000,5/1/2023,13:00,Dreadlocks,5,haircut
2685,2,5541,1000,5/14/2023,12:15,Low Cut,2,haircut
2686,3,780,1000,8/31/2023,19:30,Low Cut,2,haircut
2687,2,75720,500,8/24/2023,11:30,Mohawk,2, shave
2688,1,91589,1000,12/3/2023,8:15,Afro,2,haircut
2689,4,4218,1000,7/15/2023,14:30,Box Cut,5,haircut
2690,2,11609,2000,12/24/2023,18:00,Dreadlocks,2,haircut
2691,1,58652,1000,4/19/2023,19:00,Afro,2,haircut
2692,4,52970,1000,8/14/2023,13:45,Low Cut,2,haircut
2693,5,99268,1000,5/28/2023,18:30,Fade,5,haircut
2694,5,43930,500,6/11/2023,17:00,Twists,3, shave
2695,3,3301,1000,3/6/2023,13:15,Low Cut,2,haircut
2696,2,6595,2000,1/8/2023,17:15,Twists,2,haircut
2697,5,9539,1000,2/23/2023,14:00,Low Cut,2,haircut
2698,1,16044,1000,8/25/2023,17:30,Afro,2,haircut
2699,2,74071,1000,3/22/2023,20:45,Box Cut,2,haircut
2700,3,5561,1000,11/7/2023,17:45,Low Cut,2,haircut
2701,1,94996,1000,12/17/2023,18:15,Afro,2,haircut
2702,1,21052,1000,10/4/2023,20:45,Afro,2,haircut
2703,4,47208,1000,1/1/2023,20:45,Fade,5,haircut
2704,3,16934,500,6/14/2023,12:00,Low Cut,2, shave
2705,4,53295,1000,4/14/2023,20:30,Box Cut,2,haircut
2706,3,23591,1000,10/19/2023,16:30,Afro,2,haircut
2707,1,86898,1000,12/4/2023,17:00,Afro,2,haircut
2708,1,46430,2000,10/9/2023,19:15,Afro,2,haircut
2709,5,249,1000,10/29/2023,15:00,Low Cut,4,haircut
2710,1,22111,1000,9/23/2023,20:30,Afro,2,haircut
2711,4,47628,1000,3/1/2023,17:00,Low Cut,3,haircut
2712,3,80016,500,6/5/2023,17:15,Low Cut,2, shave
2713,4,5350,1000,5/15/2023,11:30,Low Cut,3,haircut
2714,1,45855,2000,7/1/2023,8:15,Afro,2,haircut
2715,4,87890,1000,3/27/2023,13:15,Low Cut,5,haircut
2716,2,91839,2000,11/23/2023,20:00,Dreadlocks,2,haircut
2717,3,28226,1000,4/18/2023,18:45,Low Cut,2,haircut
2718,4,97257,1000,12/27/2023,21:00,Low Cut,3,haircut
2719,5,53979,1000,1/18/2023,8:30,Low Cut,4,haircut
2720,2,33760,500,2/9/2023,8:15,Low Cut,2, shave
2721,4,5932,1000,11/15/2023,17:45,Low Cut,5,haircut
2722,1,66292,500,9/3/2023,14:30,Afro,2, shave
2723,5,54834,1000,11/27/2023,16:00,Fade,5,haircut
2724,3,37968,1000,5/21/2023,12:15,Crew Cut,2,haircut
2725,1,65759,1000,6/26/2023,18:30,Afro,2,haircut
2726,1,77087,1000,4/1/2023,19:00,Afro,2,haircut
2727,2,87431,500,12/10/2023,13:45,Fade,2, shave
2728,1,59652,2000,4/8/2023,15:30,Afro,2,haircut
2729,1,76441,1000,5/4/2023,19:30,Afro,2,haircut
2730,4,80510,1000,4/20/2023,21:45,Low Cut,5,haircut
2731,4,49088,1000,1/22/2023,18:30,Afro,3,haircut
2732,4,49245,1000,3/30/2023,10:15,Fade,5,haircut
2733,3,60826,1000,5/17/2023,20:00,Mohawk,2,haircut
2734,3,54331,500,5/11/2023,15:30,Low Cut,2, shave
2735,5,60455,1000,2/2/2023,17:00,Low Cut,5,haircut
2736,2,91005,1000,9/20/2023,18:30,Low Cut,2,haircut
2737,1,80254,1000,11/30/2023,15:30,Afro,2,haircut
2738,3,79907,2000,6/15/2023,15:15,Dreadlocks,2,haircut
2739,3,54510,1000,2/28/2023,9:45,Low Cut,2,haircut
2740,2,24797,2000,8/7/2023,18:30,Dreadlocks,2,haircut
2741,5,67903,1000,8/27/2023,14:15,Low Cut,2,haircut
2742,1,35460,1000,12/7/2023,15:15,Afro,2,haircut
2743,2,70567,1000,5/23/2023,13:45,Low Cut,2,haircut
2744,1,26562,500,8/4/2023,21:15,Afro,2, shave
2745,3,54802,1000,8/1/2023,20:00,Afro,2,haircut
2746,1,32843,500,5/11/2023,13:30,Afro,2, shave
2747,3,46659,1000,8/9/2023,13:45,Low Cut,2,haircut
2748,2,85716,2000,11/27/2023,8:00,Twists,2,haircut
2749,3,95756,1000,7/15/2023,11:45,Low Cut,2,haircut
2750,3,40230,2000,10/13/2023,18:15,Twists,2,haircut
2751,4,3015,500,1/22/2023,17:30,Box Cut,5, shave
2752,5,14154,2000,12/15/2023,8:15,Dreadlocks,5,haircut
2753,4,73377,2000,9/4/2023,15:00,Dreadlocks,5,haircut
2754,5,18730,2000,9/17/2023,17:15,Twists,2,haircut
2755,2,12077,1000,1/5/2023,19:00,Low Cut,2,haircut
2756,4,20938,1000,1/5/2023,19:15,Low Cut,3,haircut
2757,2,90576,1000,7/9/2023,19:00,Low Cut,2,haircut
2758,2,50460,500,8/27/2023,16:45,Fade,2, shave
2759,5,40677,1000,7/2/2023,18:30,Low Cut,5,haircut
2760,4,69241,2000,3/27/2023,16:15,Dreadlocks,2,haircut
2761,5,54248,1000,12/6/2023,12:00,Afro,5,haircut
2762,1,45692,1000,9/30/2023,18:30,Afro,2,haircut
2763,4,64267,1000,10/23/2023,18:30,Crew Cut,5,haircut
2764,3,17812,1000,12/12/2023,12:30,Low Cut,2,haircut
2765,2,69937,1000,7/27/2023,20:45,Low Cut,2,haircut
2766,4,99488,1000,12/29/2023,20:30,Crew Cut,3,haircut
2767,5,33612,1000,3/3/2023,9:45,Low Cut,2,haircut
2768,3,87198,500,1/3/2023,15:15,Twists,2, shave
2769,1,87167,2000,11/28/2023,19:45,Afro,2,haircut
2770,4,18653,500,12/28/2023,18:15,Twists,5, shave
2771,1,19960,2000,1/22/2023,17:30,Afro,2,haircut
2772,4,16703,1000,12/31/2023,20:45,Low Cut,4,haircut
2773,2,64285,2000,4/14/2023,18:15,Dreadlocks,2,haircut
2774,3,7734,1000,2/24/2023,18:30,Low Cut,2,haircut
2775,4,70595,500,7/13/2023,20:15,Afro,2, shave
2776,1,99112,1000,1/21/2023,12:30,Afro,2,haircut
2777,4,87076,1000,5/7/2023,18:30,Fade,5,haircut
2778,2,26762,1000,6/21/2023,18:45,Fade,2,haircut
2779,1,42541,1000,1/2/2023,12:45,Afro,2,haircut
2780,3,42300,1000,9/18/2023,18:30,Afro,2,haircut
2781,3,61676,1000,12/25/2023,19:45,Low Cut,2,haircut
2782,3,46108,500,4/11/2023,16:30,Low Cut,2, shave
2783,5,79527,2000,10/14/2023,19:30,Dreadlocks,5,haircut
2784,3,3770,1000,8/20/2023,15:45,Low Cut,2,haircut
2785,5,44403,1000,10/4/2023,17:00,Low Cut,4,haircut
2786,3,19899,2000,7/31/2023,10:00,Dreadlocks,2,haircut
2787,2,46991,2000,4/13/2023,13:45,Dreadlocks,2,haircut
2788,4,39848,1000,1/27/2023,15:15,Low Cut,5,haircut
2789,1,88095,1000,7/3/2023,15:15,Afro,2,haircut
2790,1,95052,1000,9/22/2023,19:30,Afro,2,haircut
2791,2,89791,1000,12/1/2023,17:30,Box Cut,2,haircut
2792,2,16001,500,3/18/2023,18:15,Low Cut,2, shave
2793,3,65875,1000,3/20/2023,12:30,Box Cut,2,haircut
2794,2,27453,500,1/8/2023,20:15,Low Cut,2, shave
2795,3,95285,2000,6/10/2023,20:00,Twists,2,haircut
2796,5,82209,1000,6/12/2023,17:45,Low Cut,5,haircut
2797,3,41265,1000,3/15/2023,19:15,Low Cut,2,haircut
2798,5,73406,2000,3/16/2023,12:00,Dreadlocks,5,haircut
2799,4,78564,500,12/26/2023,20:30,Twists,3, shave
2800,5,27897,2000,12/16/2023,13:30,Dreadlocks,2,haircut
2801,4,9618,1000,6/3/2023,21:45,Low Cut,5,haircut
2802,1,2662,1000,9/26/2023,17:45,Afro,2,haircut
2803,2,54668,2000,9/1/2023,19:15,Dreadlocks,2,haircut
2804,5,64192,1000,10/13/2023,8:45,Low Cut,2,haircut
2805,4,66897,1000,5/29/2023,15:30,Afro,3,haircut
2806,5,44862,500,4/11/2023,14:00,Low Cut,5, shave
2807,2,16440,1000,10/16/2023,19:45,Low Cut,2,haircut
2808,5,97758,1000,3/25/2023,19:00,Low Cut,3,haircut
2809,5,45208,1000,5/2/2023,17:45,Low Cut,5,haircut
2810,3,67700,1000,10/22/2023,20:15,Fade,2,haircut
2811,4,97177,2000,12/6/2023,19:15,Dreadlocks,5,haircut
2812,3,50052,1000,8/29/2023,20:45,Crew Cut,2,haircut
2813,2,64046,1000,2/25/2023,13:00,Low Cut,2,haircut
2814,1,51957,2000,8/19/2023,17:30,Afro,2,haircut
2815,2,60382,1000,1/22/2023,20:00,Afro,2,haircut
2816,1,39016,500,8/25/2023,10:45,Afro,2, shave
2817,2,63779,1000,9/5/2023,14:00,Afro,2,haircut
2818,2,14865,500,10/1/2023,18:15,Afro,2, shave
2819,3,59132,1000,2/3/2023,18:00,Crew Cut,2,haircut
2820,2,22196,1000,3/7/2023,17:45,Low Cut,2,haircut
2821,5,84895,1000,1/6/2023,8:15,Low Cut,5,haircut
2822,5,23050,1000,8/10/2023,16:45,Box Cut,4,haircut
2823,1,15676,500,6/16/2023,14:45,Afro,2, shave
2824,1,74806,1000,2/28/2023,16:00,Afro,2,haircut
2825,2,29462,1000,2/1/2023,12:00,Low Cut,2,haircut
2826,3,9944,1000,4/10/2023,14:45,Low Cut,2,haircut
2827,1,3567,1000,2/24/2023,20:45,Afro,2,haircut
2828,2,93476,1000,7/21/2023,13:45,Low Cut,2,haircut
